year,carrier,hour,minute,time_hour,seconds
2013,AA,10,35,2013-07-31T10:00:00Z,:00
2013,EV,10,29,2013-07-31T10:00:00Z,:00
2013,EV,09,59,2013-07-31T09:00:00Z,:00
2013,EV,10,40,2013-07-31T10:00:00Z,:00
2013,UA,10,28,2013-07-31T10:00:00Z,:00
2013,EV,10,44,2013-07-31T10:00:00Z,:00
2013,DL,10,55,2013-07-31T10:00:00Z,:00
2013,DL,10,55,2013-07-31T10:00:00Z,:00
2013,B6,10,55,2013-07-31T10:00:00Z,:00
2013,US,11,00,2013-07-31T11:00:00Z,:00
2013,MQ,10,55,2013-07-31T10:00:00Z,:00
2013,DL,11,00,2013-07-31T11:00:00Z,:00
2013,DL,11,00,2013-07-31T11:00:00Z,:00
2013,DL,11,00,2013-07-31T11:00:00Z,:00
2013,US,11,00,2013-07-31T11:00:00Z,:00
2013,EV,11,00,2013-07-31T11:00:00Z,:00
2013,UA,11,00,2013-07-31T11:00:00Z,:00
2013,DL,11,05,2013-07-31T11:00:00Z,:00
2013,MQ,11,00,2013-07-31T11:00:00Z,:00
2013,UA,10,00,2013-07-31T10:00:00Z,:00
2013,UA,10,49,2013-07-31T10:00:00Z,:00
2013,DL,11,10,2013-07-31T11:00:00Z,:00
2013,B6,10,55,2013-07-31T10:00:00Z,:00
2013,UA,11,03,2013-07-31T11:00:00Z,:00
2013,WN,11,10,2013-07-31T11:00:00Z,:00
2013,MQ,11,15,2013-07-31T11:00:00Z,:00
2013,UA,11,17,2013-07-31T11:00:00Z,:00
2013,B6,11,10,2013-07-31T11:00:00Z,:00
2013,B6,11,15,2013-07-31T11:00:00Z,:00
2013,MQ,11,15,2013-07-31T11:00:00Z,:00
2013,AA,11,15,2013-07-31T11:00:00Z,:00
2013,EV,11,15,2013-07-31T11:00:00Z,:00
2013,B6,11,20,2013-07-31T11:00:00Z,:00
2013,AA,11,15,2013-07-31T11:00:00Z,:00
2013,B6,11,25,2013-07-31T11:00:00Z,:00
2013,B6,11,25,2013-07-31T11:00:00Z,:00
2013,UA,11,25,2013-07-31T11:00:00Z,:00
2013,YV,11,36,2013-07-31T11:00:00Z,:00
2013,AA,11,25,2013-07-31T11:00:00Z,:00
2013,UA,11,30,2013-07-31T11:00:00Z,:00
2013,US,11,30,2013-07-31T11:00:00Z,:00
2013,DL,11,35,2013-07-31T11:00:00Z,:00
2013,VX,10,30,2013-07-31T10:00:00Z,:00
2013,UA,11,35,2013-07-31T11:00:00Z,:00
2013,WN,11,00,2013-07-31T11:00:00Z,:00
2013,DL,11,35,2013-07-31T11:00:00Z,:00
2013,MQ,08,29,2013-07-31T08:00:00Z,:00
2013,B6,11,39,2013-07-31T11:00:00Z,:00
2013,EV,11,44,2013-07-31T11:00:00Z,:00
2013,AA,11,45,2013-07-31T11:00:00Z,:00
2013,DL,11,45,2013-07-31T11:00:00Z,:00
2013,MQ,11,55,2013-07-31T11:00:00Z,:00
2013,EV,12,00,2013-07-31T12:00:00Z,:00
2013,VX,10,30,2013-07-31T10:00:00Z,:00
2013,WN,11,55,2013-07-31T11:00:00Z,:00
2013,EV,11,55,2013-07-31T11:00:00Z,:00
2013,EV,11,58,2013-07-31T11:00:00Z,:00
2013,EV,11,53,2013-07-31T11:00:00Z,:00
2013,AA,11,55,2013-07-31T11:00:00Z,:00
2013,US,12,00,2013-07-31T12:00:00Z,:00
2013,UA,12,00,2013-07-31T12:00:00Z,:00
2013,US,12,00,2013-07-31T12:00:00Z,:00
2013,MQ,12,00,2013-07-31T12:00:00Z,:00
2013,DL,11,55,2013-07-31T11:00:00Z,:00
2013,DL,12,00,2013-07-31T12:00:00Z,:00
2013,WN,12,00,2013-07-31T12:00:00Z,:00
2013,UA,12,00,2013-07-31T12:00:00Z,:00
2013,EV,12,00,2013-07-31T12:00:00Z,:00
2013,MQ,11,59,2013-07-31T11:00:00Z,:00
2013,AA,12,00,2013-07-31T12:00:00Z,:00
2013,DL,12,00,2013-07-31T12:00:00Z,:00
2013,DL,12,00,2013-07-31T12:00:00Z,:00
2013,EV,12,00,2013-07-31T12:00:00Z,:00
2013,MQ,11,45,2013-07-31T11:00:00Z,:00
2013,EV,12,00,2013-07-31T12:00:00Z,:00
2013,9E,11,59,2013-07-31T11:00:00Z,:00
2013,UA,12,03,2013-07-31T12:00:00Z,:00
2013,UA,12,00,2013-07-31T12:00:00Z,:00
2013,B6,12,08,2013-07-31T12:00:00Z,:00
2013,AA,12,10,2013-07-31T12:00:00Z,:00
2013,UA,12,09,2013-07-31T12:00:00Z,:00
2013,B6,12,09,2013-07-31T12:00:00Z,:00
2013,US,12,00,2013-07-31T12:00:00Z,:00
2013,AA,12,10,2013-07-31T12:00:00Z,:00
2013,DL,12,30,2013-07-31T12:00:00Z,:00
2013,B6,12,30,2013-07-31T12:00:00Z,:00
2013,EV,12,30,2013-07-31T12:00:00Z,:00
2013,9E,12,30,2013-07-31T12:00:00Z,:00
2013,WN,12,25,2013-07-31T12:00:00Z,:00
2013,UA,12,37,2013-07-31T12:00:00Z,:00
2013,B6,12,41,2013-07-31T12:00:00Z,:00
2013,UA,11,33,2013-07-31T11:00:00Z,:00
2013,UA,12,37,2013-07-31T12:00:00Z,:00
2013,EV,12,45,2013-07-31T12:00:00Z,:00
2013,MQ,11,55,2013-07-31T11:00:00Z,:00
2013,B6,12,42,2013-07-31T12:00:00Z,:00
2013,AA,12,45,2013-07-31T12:00:00Z,:00
2013,WN,12,45,2013-07-31T12:00:00Z,:00
2013,WN,12,30,2013-07-31T12:00:00Z,:00
2013,EV,12,44,2013-07-31T12:00:00Z,:00
2013,EV,12,44,2013-07-31T12:00:00Z,:00
2013,AA,12,45,2013-07-31T12:00:00Z,:00
2013,B6,12,50,2013-07-31T12:00:00Z,:00
2013,DL,12,50,2013-07-31T12:00:00Z,:00
2013,MQ,12,50,2013-07-31T12:00:00Z,:00
2013,UA,12,49,2013-07-31T12:00:00Z,:00
2013,DL,12,50,2013-07-31T12:00:00Z,:00
2013,DL,12,59,2013-07-31T12:00:00Z,:00
2013,EV,12,40,2013-07-31T12:00:00Z,:00
2013,EV,13,00,2013-07-31T13:00:00Z,:00
2013,US,13,00,2013-07-31T13:00:00Z,:00
2013,MQ,13,00,2013-07-31T13:00:00Z,:00
2013,MQ,12,55,2013-07-31T12:00:00Z,:00
2013,US,13,00,2013-07-31T13:00:00Z,:00
2013,WN,12,55,2013-07-31T12:00:00Z,:00
2013,UA,12,55,2013-07-31T12:00:00Z,:00
2013,EV,13,00,2013-07-31T13:00:00Z,:00
2013,VX,13,00,2013-07-31T13:00:00Z,:00
2013,AA,13,00,2013-07-31T13:00:00Z,:00
2013,MQ,12,05,2013-07-31T12:00:00Z,:00
2013,VX,13,00,2013-07-31T13:00:00Z,:00
2013,EV,13,02,2013-07-31T13:00:00Z,:00
2013,UA,12,55,2013-07-31T12:00:00Z,:00
2013,UA,13,00,2013-07-31T13:00:00Z,:00
2013,UA,13,10,2013-07-31T13:00:00Z,:00
2013,UA,13,10,2013-07-31T13:00:00Z,:00
2013,UA,12,55,2013-07-31T12:00:00Z,:00
2013,B6,13,14,2013-07-31T13:00:00Z,:00
2013,US,13,15,2013-07-31T13:00:00Z,:00
2013,UA,13,15,2013-07-31T13:00:00Z,:00
2013,AA,13,15,2013-07-31T13:00:00Z,:00
2013,9E,13,28,2013-07-31T13:00:00Z,:00
2013,MQ,13,25,2013-07-31T13:00:00Z,:00
2013,US,12,59,2013-07-31T12:00:00Z,:00
2013,WN,13,05,2013-07-31T13:00:00Z,:00
2013,FL,13,10,2013-07-31T13:00:00Z,:00
2013,F9,13,25,2013-07-31T13:00:00Z,:00
2013,EV,13,15,2013-07-31T13:00:00Z,:00
2013,B6,13,30,2013-07-31T13:00:00Z,:00
2013,B6,13,30,2013-07-31T13:00:00Z,:00
2013,UA,12,40,2013-07-31T12:00:00Z,:00
2013,B6,12,39,2013-07-31T12:00:00Z,:00
2013,MQ,13,25,2013-07-31T13:00:00Z,:00
2013,DL,13,30,2013-07-31T13:00:00Z,:00
2013,UA,13,25,2013-07-31T13:00:00Z,:00
2013,UA,13,25,2013-07-31T13:00:00Z,:00
2013,AA,13,40,2013-07-31T13:00:00Z,:00
2013,B6,13,30,2013-07-31T13:00:00Z,:00
2013,AA,12,45,2013-07-31T12:00:00Z,:00
2013,EV,13,39,2013-07-31T13:00:00Z,:00
2013,EV,13,21,2013-07-31T13:00:00Z,:00
2013,B6,13,38,2013-07-31T13:00:00Z,:00
2013,WN,13,40,2013-07-31T13:00:00Z,:00
2013,AA,13,45,2013-07-31T13:00:00Z,:00
2013,B6,13,48,2013-07-31T13:00:00Z,:00
2013,EV,13,17,2013-07-31T13:00:00Z,:00
2013,UA,13,49,2013-07-31T13:00:00Z,:00
2013,B6,13,54,2013-07-31T13:00:00Z,:00
2013,B6,13,50,2013-07-31T13:00:00Z,:00
2013,WN,13,40,2013-07-31T13:00:00Z,:00
2013,US,13,59,2013-07-31T13:00:00Z,:00
2013,MQ,13,55,2013-07-31T13:00:00Z,:00
2013,MQ,13,35,2013-07-31T13:00:00Z,:00
2013,DL,13,47,2013-07-31T13:00:00Z,:00
2013,DL,13,59,2013-07-31T13:00:00Z,:00
2013,US,14,00,2013-07-31T14:00:00Z,:00
2013,B6,13,59,2013-07-31T13:00:00Z,:00
2013,AA,13,59,2013-07-31T13:00:00Z,:00
2013,EV,14,06,2013-07-31T14:00:00Z,:00
2013,UA,13,59,2013-07-31T13:00:00Z,:00
2013,EV,14,06,2013-07-31T14:00:00Z,:00
2013,EV,14,15,2013-07-31T14:00:00Z,:00
2013,DL,14,15,2013-07-31T14:00:00Z,:00
2013,FL,14,10,2013-07-31T14:00:00Z,:00
2013,DL,13,59,2013-07-31T13:00:00Z,:00
2013,MQ,14,20,2013-07-31T14:00:00Z,:00
2013,EV,14,25,2013-07-31T14:00:00Z,:00
2013,FL,14,30,2013-07-31T14:00:00Z,:00
2013,B6,13,15,2013-07-31T13:00:00Z,:00
2013,B6,14,11,2013-07-31T14:00:00Z,:00
2013,B6,14,25,2013-07-31T14:00:00Z,:00
2013,EV,14,30,2013-07-31T14:00:00Z,:00
2013,UA,14,30,2013-07-31T14:00:00Z,:00
2013,EV,14,30,2013-07-31T14:00:00Z,:00
2013,MQ,14,29,2013-07-31T14:00:00Z,:00
2013,UA,13,59,2013-07-31T13:00:00Z,:00
2013,DL,14,39,2013-07-31T14:00:00Z,:00
2013,B6,14,00,2013-07-31T14:00:00Z,:00
2013,UA,13,50,2013-07-31T13:00:00Z,:00
2013,DL,14,40,2013-07-31T14:00:00Z,:00
2013,EV,14,31,2013-07-31T14:00:00Z,:00
2013,UA,14,46,2013-07-31T14:00:00Z,:00
2013,DL,14,41,2013-07-31T14:00:00Z,:00
2013,9E,14,45,2013-07-31T14:00:00Z,:00
2013,UA,14,45,2013-07-31T14:00:00Z,:00
2013,B6,14,45,2013-07-31T14:00:00Z,:00
2013,B6,14,30,2013-07-31T14:00:00Z,:00
2013,EV,14,54,2013-07-31T14:00:00Z,:00
2013,EV,14,48,2013-07-31T14:00:00Z,:00
2013,US,14,50,2013-07-31T14:00:00Z,:00
2013,UA,14,48,2013-07-31T14:00:00Z,:00
2013,9E,14,50,2013-07-31T14:00:00Z,:00
2013,AA,14,55,2013-07-31T14:00:00Z,:00
2013,AA,14,55,2013-07-31T14:00:00Z,:00
2013,MQ,14,55,2013-07-31T14:00:00Z,:00
2013,UA,14,52,2013-07-31T14:00:00Z,:00
2013,DL,14,55,2013-07-31T14:00:00Z,:00
2013,EV,14,17,2013-07-31T14:00:00Z,:00
2013,9E,14,55,2013-07-31T14:00:00Z,:00
2013,UA,14,56,2013-07-31T14:00:00Z,:00
2013,UA,14,48,2013-07-31T14:00:00Z,:00
2013,AA,14,55,2013-07-31T14:00:00Z,:00
2013,US,15,00,2013-07-31T15:00:00Z,:00
2013,UA,14,59,2013-07-31T14:00:00Z,:00
2013,B6,15,00,2013-07-31T15:00:00Z,:00
2013,EV,15,00,2013-07-31T15:00:00Z,:00
2013,AA,14,45,2013-07-31T14:00:00Z,:00
2013,AA,15,05,2013-07-31T15:00:00Z,:00
2013,AA,15,00,2013-07-31T15:00:00Z,:00
2013,B6,14,59,2013-07-31T14:00:00Z,:00
2013,DL,14,55,2013-07-31T14:00:00Z,:00
2013,9E,14,59,2013-07-31T14:00:00Z,:00
2013,US,15,00,2013-07-31T15:00:00Z,:00
2013,UA,14,59,2013-07-31T14:00:00Z,:00
2013,EV,15,03,2013-07-31T15:00:00Z,:00
2013,AA,13,45,2013-07-31T13:00:00Z,:00
2013,US,15,00,2013-07-31T15:00:00Z,:00
2013,MQ,14,59,2013-07-31T14:00:00Z,:00
2013,DL,14,59,2013-07-31T14:00:00Z,:00
2013,DL,15,05,2013-07-31T15:00:00Z,:00
2013,MQ,14,55,2013-07-31T14:00:00Z,:00
2013,UA,14,59,2013-07-31T14:00:00Z,:00
2013,EV,14,53,2013-07-31T14:00:00Z,:00
2013,B6,14,53,2013-07-31T14:00:00Z,:00
2013,UA,15,05,2013-07-31T15:00:00Z,:00
2013,DL,14,59,2013-07-31T14:00:00Z,:00
2013,EV,15,13,2013-07-31T15:00:00Z,:00
2013,AA,15,00,2013-07-31T15:00:00Z,:00
2013,B6,14,30,2013-07-31T14:00:00Z,:00
2013,MQ,14,55,2013-07-31T14:00:00Z,:00
2013,UA,14,49,2013-07-31T14:00:00Z,:00
2013,DL,15,15,2013-07-31T15:00:00Z,:00
2013,UA,15,10,2013-07-31T15:00:00Z,:00
2013,MQ,15,10,2013-07-31T15:00:00Z,:00
2013,EV,15,20,2013-07-31T15:00:00Z,:00
2013,EV,13,33,2013-07-31T13:00:00Z,:00
2013,AA,15,20,2013-07-31T15:00:00Z,:00
2013,UA,15,20,2013-07-31T15:00:00Z,:00
2013,UA,15,20,2013-07-31T15:00:00Z,:00
2013,UA,15,21,2013-07-31T15:00:00Z,:00
2013,AA,10,30,2013-07-31T10:00:00Z,:00
2013,MQ,15,35,2013-07-31T15:00:00Z,:00
2013,MQ,15,25,2013-07-31T15:00:00Z,:00
2013,DL,15,30,2013-07-31T15:00:00Z,:00
2013,EV,15,10,2013-07-31T15:00:00Z,:00
2013,UA,15,29,2013-07-31T15:00:00Z,:00
2013,DL,15,30,2013-07-31T15:00:00Z,:00
2013,9E,14,35,2013-07-31T14:00:00Z,:00
2013,DL,15,30,2013-07-31T15:00:00Z,:00
2013,EV,15,00,2013-07-31T15:00:00Z,:00
2013,UA,15,19,2013-07-31T15:00:00Z,:00
2013,MQ,15,25,2013-07-31T15:00:00Z,:00
2013,AA,15,30,2013-07-31T15:00:00Z,:00
2013,MQ,15,40,2013-07-31T15:00:00Z,:00
2013,WN,15,30,2013-07-31T15:00:00Z,:00
2013,US,15,40,2013-07-31T15:00:00Z,:00
2013,DL,15,45,2013-07-31T15:00:00Z,:00
2013,UA,15,40,2013-07-31T15:00:00Z,:00
2013,MQ,15,45,2013-07-31T15:00:00Z,:00
2013,DL,15,45,2013-07-31T15:00:00Z,:00
2013,DL,15,43,2013-07-31T15:00:00Z,:00
2013,EV,14,45,2013-07-31T14:00:00Z,:00
2013,EV,14,29,2013-07-31T14:00:00Z,:00
2013,B6,15,29,2013-07-31T15:00:00Z,:00
2013,MQ,15,45,2013-07-31T15:00:00Z,:00
2013,9E,14,50,2013-07-31T14:00:00Z,:00
2013,US,15,40,2013-07-31T15:00:00Z,:00
2013,AA,15,45,2013-07-31T15:00:00Z,:00
2013,DL,15,45,2013-07-31T15:00:00Z,:00
2013,9E,15,50,2013-07-31T15:00:00Z,:00
2013,EV,15,50,2013-07-31T15:00:00Z,:00
2013,AA,15,50,2013-07-31T15:00:00Z,:00
2013,UA,15,42,2013-07-31T15:00:00Z,:00
2013,B6,15,55,2013-07-31T15:00:00Z,:00
2013,AA,15,20,2013-07-31T15:00:00Z,:00
2013,UA,15,52,2013-07-31T15:00:00Z,:00
2013,UA,15,44,2013-07-31T15:00:00Z,:00
2013,EV,15,59,2013-07-31T15:00:00Z,:00
2013,EV,16,04,2013-07-31T16:00:00Z,:00
2013,WN,15,55,2013-07-31T15:00:00Z,:00
2013,DL,16,00,2013-07-31T16:00:00Z,:00
2013,DL,16,00,2013-07-31T16:00:00Z,:00
2013,DL,15,55,2013-07-31T15:00:00Z,:00
2013,EV,16,00,2013-07-31T16:00:00Z,:00
2013,EV,15,45,2013-07-31T15:00:00Z,:00
2013,B6,15,59,2013-07-31T15:00:00Z,:00
2013,US,16,00,2013-07-31T16:00:00Z,:00
2013,EV,15,55,2013-07-31T15:00:00Z,:00
2013,9E,15,59,2013-07-31T15:00:00Z,:00
2013,B6,14,40,2013-07-31T14:00:00Z,:00
2013,B6,16,00,2013-07-31T16:00:00Z,:00
2013,UA,15,59,2013-07-31T15:00:00Z,:00
2013,EV,16,10,2013-07-31T16:00:00Z,:00
2013,MQ,16,00,2013-07-31T16:00:00Z,:00
2013,UA,15,40,2013-07-31T15:00:00Z,:00
2013,DL,15,45,2013-07-31T15:00:00Z,:00
2013,US,16,00,2013-07-31T16:00:00Z,:00
2013,YV,16,05,2013-07-31T16:00:00Z,:00
2013,AA,16,05,2013-07-31T16:00:00Z,:00
2013,MQ,15,30,2013-07-31T15:00:00Z,:00
2013,DL,15,59,2013-07-31T15:00:00Z,:00
2013,9E,16,15,2013-07-31T16:00:00Z,:00
2013,MQ,16,10,2013-07-31T16:00:00Z,:00
2013,UA,15,00,2013-07-31T15:00:00Z,:00
2013,DL,15,59,2013-07-31T15:00:00Z,:00
2013,9E,16,15,2013-07-31T16:00:00Z,:00
2013,EV,16,17,2013-07-31T16:00:00Z,:00
2013,EV,16,04,2013-07-31T16:00:00Z,:00
2013,AA,16,20,2013-07-31T16:00:00Z,:00
2013,WN,15,50,2013-07-31T15:00:00Z,:00
2013,DL,16,20,2013-07-31T16:00:00Z,:00
2013,DL,15,35,2013-07-31T15:00:00Z,:00
2013,B6,16,20,2013-07-31T16:00:00Z,:00
2013,MQ,16,30,2013-07-31T16:00:00Z,:00
2013,9E,15,55,2013-07-31T15:00:00Z,:00
2013,MQ,16,25,2013-07-31T16:00:00Z,:00
2013,EV,16,24,2013-07-31T16:00:00Z,:00
2013,DL,16,30,2013-07-31T16:00:00Z,:00
2013,9E,14,50,2013-07-31T14:00:00Z,:00
2013,AA,16,30,2013-07-31T16:00:00Z,:00
2013,B6,14,29,2013-07-31T14:00:00Z,:00
2013,DL,16,25,2013-07-31T16:00:00Z,:00
2013,9E,16,25,2013-07-31T16:00:00Z,:00
2013,9E,16,20,2013-07-31T16:00:00Z,:00
2013,B6,16,35,2013-07-31T16:00:00Z,:00
2013,US,16,29,2013-07-31T16:00:00Z,:00
2013,B6,16,30,2013-07-31T16:00:00Z,:00
2013,B6,16,30,2013-07-31T16:00:00Z,:00
2013,EV,15,20,2013-07-31T15:00:00Z,:00
2013,VX,16,30,2013-07-31T16:00:00Z,:00
2013,DL,16,05,2013-07-31T16:00:00Z,:00
2013,EV,16,43,2013-07-31T16:00:00Z,:00
2013,B6,16,36,2013-07-31T16:00:00Z,:00
2013,B6,15,35,2013-07-31T15:00:00Z,:00
2013,MQ,16,40,2013-07-31T16:00:00Z,:00
2013,9E,16,45,2013-07-31T16:00:00Z,:00
2013,DL,16,50,2013-07-31T16:00:00Z,:00
2013,B6,16,29,2013-07-31T16:00:00Z,:00
2013,WN,16,45,2013-07-31T16:00:00Z,:00
2013,DL,16,15,2013-07-31T16:00:00Z,:00
2013,EV,16,35,2013-07-31T16:00:00Z,:00
2013,B6,16,29,2013-07-31T16:00:00Z,:00
2013,B6,16,35,2013-07-31T16:00:00Z,:00
2013,EV,15,20,2013-07-31T15:00:00Z,:00
2013,US,16,55,2013-07-31T16:00:00Z,:00
2013,US,17,00,2013-07-31T17:00:00Z,:00
2013,MQ,17,00,2013-07-31T17:00:00Z,:00
2013,EV,16,59,2013-07-31T16:00:00Z,:00
2013,AA,17,05,2013-07-31T17:00:00Z,:00
2013,AA,16,55,2013-07-31T16:00:00Z,:00
2013,DL,17,00,2013-07-31T17:00:00Z,:00
2013,9E,16,59,2013-07-31T16:00:00Z,:00
2013,DL,16,59,2013-07-31T16:00:00Z,:00
2013,9E,17,00,2013-07-31T17:00:00Z,:00
2013,B6,17,00,2013-07-31T17:00:00Z,:00
2013,UA,16,59,2013-07-31T16:00:00Z,:00
2013,UA,17,08,2013-07-31T17:00:00Z,:00
2013,EV,17,03,2013-07-31T17:00:00Z,:00
2013,US,17,05,2013-07-31T17:00:00Z,:00
2013,US,17,00,2013-07-31T17:00:00Z,:00
2013,AA,17,00,2013-07-31T17:00:00Z,:00
2013,AA,17,05,2013-07-31T17:00:00Z,:00
2013,VX,16,55,2013-07-31T16:00:00Z,:00
2013,DL,17,05,2013-07-31T17:00:00Z,:00
2013,UA,16,55,2013-07-31T16:00:00Z,:00
2013,B6,17,10,2013-07-31T17:00:00Z,:00
2013,UA,17,10,2013-07-31T17:00:00Z,:00
2013,AA,17,10,2013-07-31T17:00:00Z,:00
2013,AA,17,10,2013-07-31T17:00:00Z,:00
2013,EV,16,35,2013-07-31T16:00:00Z,:00
2013,B6,17,09,2013-07-31T17:00:00Z,:00
2013,B6,17,11,2013-07-31T17:00:00Z,:00
2013,UA,17,02,2013-07-31T17:00:00Z,:00
2013,DL,17,00,2013-07-31T17:00:00Z,:00
2013,9E,17,15,2013-07-31T17:00:00Z,:00
2013,UA,17,12,2013-07-31T17:00:00Z,:00
2013,EV,16,41,2013-07-31T16:00:00Z,:00
2013,B6,17,22,2013-07-31T17:00:00Z,:00
2013,UA,16,59,2013-07-31T16:00:00Z,:00
2013,MQ,17,20,2013-07-31T17:00:00Z,:00
2013,EV,17,08,2013-07-31T17:00:00Z,:00
2013,B6,17,16,2013-07-31T17:00:00Z,:00
2013,B6,17,30,2013-07-31T17:00:00Z,:00
2013,EV,17,13,2013-07-31T17:00:00Z,:00
2013,B6,17,06,2013-07-31T17:00:00Z,:00
2013,UA,17,20,2013-07-31T17:00:00Z,:00
2013,DL,17,25,2013-07-31T17:00:00Z,:00
2013,EV,17,29,2013-07-31T17:00:00Z,:00
2013,UA,17,21,2013-07-31T17:00:00Z,:00
2013,EV,17,20,2013-07-31T17:00:00Z,:00
2013,EV,17,25,2013-07-31T17:00:00Z,:00
2013,EV,17,26,2013-07-31T17:00:00Z,:00
2013,UA,17,09,2013-07-31T17:00:00Z,:00
2013,VX,17,29,2013-07-31T17:00:00Z,:00
2013,DL,17,30,2013-07-31T17:00:00Z,:00
2013,UA,16,59,2013-07-31T16:00:00Z,:00
2013,AA,17,20,2013-07-31T17:00:00Z,:00
2013,AA,17,25,2013-07-31T17:00:00Z,:00
2013,YV,17,35,2013-07-31T17:00:00Z,:00
2013,AA,17,35,2013-07-31T17:00:00Z,:00
2013,EV,17,28,2013-07-31T17:00:00Z,:00
2013,B6,17,05,2013-07-31T17:00:00Z,:00
2013,UA,17,29,2013-07-31T17:00:00Z,:00
2013,US,17,35,2013-07-31T17:00:00Z,:00
2013,UA,17,10,2013-07-31T17:00:00Z,:00
2013,DL,17,35,2013-07-31T17:00:00Z,:00
2013,EV,16,38,2013-07-31T16:00:00Z,:00
2013,FL,17,34,2013-07-31T17:00:00Z,:00
2013,UA,17,41,2013-07-31T17:00:00Z,:00
2013,WN,17,10,2013-07-31T17:00:00Z,:00
2013,WN,17,40,2013-07-31T17:00:00Z,:00
2013,DL,17,35,2013-07-31T17:00:00Z,:00
2013,MQ,17,45,2013-07-31T17:00:00Z,:00
2013,DL,17,45,2013-07-31T17:00:00Z,:00
2013,AA,16,10,2013-07-31T16:00:00Z,:00
2013,EV,16,45,2013-07-31T16:00:00Z,:00
2013,MQ,18,00,2013-07-31T18:00:00Z,:00
2013,UA,17,09,2013-07-31T17:00:00Z,:00
2013,AA,17,35,2013-07-31T17:00:00Z,:00
2013,AA,17,55,2013-07-31T17:00:00Z,:00
2013,B6,17,48,2013-07-31T17:00:00Z,:00
2013,DL,17,59,2013-07-31T17:00:00Z,:00
2013,DL,18,00,2013-07-31T18:00:00Z,:00
2013,US,18,00,2013-07-31T18:00:00Z,:00
2013,B6,18,00,2013-07-31T18:00:00Z,:00
2013,B6,18,00,2013-07-31T18:00:00Z,:00
2013,EV,16,36,2013-07-31T16:00:00Z,:00
2013,AA,17,45,2013-07-31T17:00:00Z,:00
2013,UA,17,59,2013-07-31T17:00:00Z,:00
2013,MQ,17,55,2013-07-31T17:00:00Z,:00
2013,AA,18,05,2013-07-31T18:00:00Z,:00
2013,US,18,00,2013-07-31T18:00:00Z,:00
2013,UA,18,00,2013-07-31T18:00:00Z,:00
2013,UA,18,00,2013-07-31T18:00:00Z,:00
2013,UA,17,42,2013-07-31T17:00:00Z,:00
2013,F9,17,30,2013-07-31T17:00:00Z,:00
2013,WN,18,00,2013-07-31T18:00:00Z,:00
2013,DL,17,30,2013-07-31T17:00:00Z,:00
2013,DL,18,25,2013-07-31T18:00:00Z,:00
2013,UA,18,08,2013-07-31T18:00:00Z,:00
2013,B6,18,19,2013-07-31T18:00:00Z,:00
2013,UA,18,17,2013-07-31T18:00:00Z,:00
2013,AA,17,05,2013-07-31T17:00:00Z,:00
2013,UA,18,20,2013-07-31T18:00:00Z,:00
2013,DL,18,15,2013-07-31T18:00:00Z,:00
2013,UA,17,55,2013-07-31T17:00:00Z,:00
2013,B6,17,35,2013-07-31T17:00:00Z,:00
2013,DL,18,05,2013-07-31T18:00:00Z,:00
2013,EV,18,25,2013-07-31T18:00:00Z,:00
2013,9E,18,25,2013-07-31T18:00:00Z,:00
2013,MQ,18,30,2013-07-31T18:00:00Z,:00
2013,AA,18,30,2013-07-31T18:00:00Z,:00
2013,B6,17,55,2013-07-31T17:00:00Z,:00
2013,DL,18,30,2013-07-31T18:00:00Z,:00
2013,US,18,29,2013-07-31T18:00:00Z,:00
2013,MQ,18,30,2013-07-31T18:00:00Z,:00
2013,WN,17,35,2013-07-31T17:00:00Z,:00
2013,AA,18,30,2013-07-31T18:00:00Z,:00
2013,WN,18,15,2013-07-31T18:00:00Z,:00
2013,AA,18,35,2013-07-31T18:00:00Z,:00
2013,DL,18,35,2013-07-31T18:00:00Z,:00
2013,UA,18,30,2013-07-31T18:00:00Z,:00
2013,UA,18,25,2013-07-31T18:00:00Z,:00
2013,UA,18,25,2013-07-31T18:00:00Z,:00
2013,B6,18,24,2013-07-31T18:00:00Z,:00
2013,AS,18,25,2013-07-31T18:00:00Z,:00
2013,DL,18,25,2013-07-31T18:00:00Z,:00
2013,WN,18,30,2013-07-31T18:00:00Z,:00
2013,AA,17,55,2013-07-31T17:00:00Z,:00
2013,UA,18,40,2013-07-31T18:00:00Z,:00
2013,DL,18,45,2013-07-31T18:00:00Z,:00
2013,AA,18,45,2013-07-31T18:00:00Z,:00
2013,9E,18,20,2013-07-31T18:00:00Z,:00
2013,DL,18,15,2013-07-31T18:00:00Z,:00
2013,US,18,29,2013-07-31T18:00:00Z,:00
2013,MQ,18,35,2013-07-31T18:00:00Z,:00
2013,US,18,55,2013-07-31T18:00:00Z,:00
2013,DL,18,00,2013-07-31T18:00:00Z,:00
2013,UA,18,25,2013-07-31T18:00:00Z,:00
2013,VX,18,55,2013-07-31T18:00:00Z,:00
2013,MQ,18,55,2013-07-31T18:00:00Z,:00
2013,UA,17,35,2013-07-31T17:00:00Z,:00
2013,FL,18,59,2013-07-31T18:00:00Z,:00
2013,US,19,00,2013-07-31T19:00:00Z,:00
2013,9E,18,40,2013-07-31T18:00:00Z,:00
2013,B6,18,55,2013-07-31T18:00:00Z,:00
2013,B6,18,59,2013-07-31T18:00:00Z,:00
2013,US,19,00,2013-07-31T19:00:00Z,:00
