year,carrier,salida,llegada,diff
2013,EV,2022-05-31T00:43:00Z,2022-05-31T00:00:00Z,43
2013,EV,2022-05-31T01:48:00Z,2022-05-31T01:00:00Z,48
2013,MQ,2022-05-31T02:05:00Z,2022-05-31T02:00:00Z,5
2013,B6,2022-05-31T01:40:00Z,2022-05-31T01:00:00Z,40
2013,B6,2022-05-31T02:20:00Z,2022-05-31T02:00:00Z,20
2013,DL,2022-05-31T02:25:00Z,2022-05-31T02:00:00Z,25
2013,US,2022-05-31T02:00:00Z,2022-05-31T02:00:00Z,0
2013,B6,2022-05-31T02:30:00Z,2022-05-31T02:00:00Z,30
2013,9E,2022-05-31T01:15:00Z,2022-05-31T01:00:00Z,15
2013,UA,2022-05-31T02:29:00Z,2022-05-31T02:00:00Z,29
2013,MQ,2022-05-31T02:30:00Z,2022-05-31T02:00:00Z,30
2013,DL,2022-05-31T02:00:00Z,2022-05-31T02:00:00Z,0
2013,UA,2022-05-31T02:29:00Z,2022-05-31T02:00:00Z,29
2013,EV,2022-05-31T02:36:00Z,2022-05-31T02:00:00Z,36
2013,EV,2022-05-31T01:59:00Z,2022-05-31T01:00:00Z,59
2013,AA,2022-05-31T02:45:00Z,2022-05-31T02:00:00Z,45
2013,B6,2022-05-31T02:30:00Z,2022-05-31T02:00:00Z,30
2013,B6,2022-05-31T02:40:00Z,2022-05-31T02:00:00Z,40
2013,EV,2022-05-31T02:27:00Z,2022-05-31T02:00:00Z,27
2013,UA,2022-05-31T02:48:00Z,2022-05-31T02:00:00Z,48
2013,EV,2022-05-31T02:29:00Z,2022-05-31T02:00:00Z,29
2013,EV,2022-05-31T02:59:00Z,2022-05-31T02:00:00Z,59
2013,B6,2022-05-31T02:59:00Z,2022-05-31T02:00:00Z,59
2013,UA,2022-05-31T02:59:00Z,2022-05-31T02:00:00Z,59
2013,EV,2022-05-31T01:30:00Z,2022-05-31T01:00:00Z,30
2013,EV,2022-05-31T01:59:00Z,2022-05-31T01:00:00Z,59
2013,MQ,2022-05-31T02:15:00Z,2022-05-31T02:00:00Z,15
2013,MQ,2022-05-31T01:40:00Z,2022-05-31T01:00:00Z,40
2013,B6,2022-05-31T03:45:00Z,2022-05-31T03:00:00Z,45
2013,B6,2022-05-31T03:45:00Z,2022-05-31T03:00:00Z,45
2013,B6,2022-05-31T03:55:00Z,2022-05-31T03:00:00Z,55
2013,B6,2022-05-31T03:45:00Z,2022-05-31T03:00:00Z,45
2013,B6,2022-05-31T03:55:00Z,2022-05-31T03:00:00Z,55
2013,EV,2022-05-31T02:59:00Z,2022-05-31T02:00:00Z,59
2013,EV,2022-05-31T03:25:00Z,2022-05-31T03:00:00Z,25
2013,MQ,2022-05-31T02:25:00Z,2022-05-31T02:00:00Z,25
2013,UA,2022-05-31T01:55:00Z,2022-05-31T01:00:00Z,55
2013,B6,2022-05-31T03:45:00Z,2022-05-31T03:00:00Z,45
2013,B6,2022-05-31T03:20:00Z,2022-05-31T03:00:00Z,20
2013,B6,2022-05-31T04:59:00Z,2022-05-31T04:00:00Z,59
2013,B6,2022-05-31T04:59:00Z,2022-05-31T04:00:00Z,59
2013,EV,2022-05-30T23:40:00Z,2022-05-30T23:00:00Z,40
2013,EV,2022-05-30T16:11:00Z,2022-05-30T16:00:00Z,11
2013,EV,2022-05-30T22:06:00Z,2022-05-30T22:00:00Z,6
2013,EV,2022-05-30T15:30:00Z,2022-05-30T15:00:00Z,30
2013,EV,2022-05-30T15:14:00Z,2022-05-30T15:00:00Z,14
2013,EV,2022-05-30T21:35:00Z,2022-05-30T21:00:00Z,35
2013,EV,2022-05-31T02:48:00Z,2022-05-31T02:00:00Z,48
2013,EV,2022-05-30T14:35:00Z,2022-05-30T14:00:00Z,35
2013,EV,2022-05-31T02:24:00Z,2022-05-31T02:00:00Z,24
2013,MQ,2022-05-30T13:50:00Z,2022-05-30T13:00:00Z,50
2013,MQ,2022-05-30T18:05:00Z,2022-05-30T18:00:00Z,5
2013,MQ,2022-05-30T17:10:00Z,2022-05-30T17:00:00Z,10
2013,MQ,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,UA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,UA,2022-05-30T19:35:00Z,2022-05-30T19:00:00Z,35
2013,UA,2022-05-30T20:00:00Z,2022-05-30T20:00:00Z,0
2013,B6,2022-05-31T04:59:00Z,2022-05-31T04:00:00Z,59
2013,B6,2022-05-31T04:59:00Z,2022-05-31T04:00:00Z,59
2013,B6,2022-05-31T04:59:00Z,2022-05-31T04:00:00Z,59
2013,US,2022-05-30T10:00:00Z,2022-05-30T10:00:00Z,0
2013,UA,2022-05-30T10:36:00Z,2022-05-30T10:00:00Z,36
2013,UA,2022-05-30T10:15:00Z,2022-05-30T10:00:00Z,15
2013,AA,2022-05-30T10:40:00Z,2022-05-30T10:00:00Z,40
2013,B6,2022-05-30T10:45:00Z,2022-05-30T10:00:00Z,45
2013,UA,2022-05-30T10:45:00Z,2022-05-30T10:00:00Z,45
2013,US,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,EV,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,EV,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,B6,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,US,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,EV,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,AA,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,B6,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,US,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,MQ,2022-05-30T11:05:00Z,2022-05-30T11:00:00Z,5
2013,MQ,2022-05-30T11:05:00Z,2022-05-30T11:00:00Z,5
2013,MQ,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,UA,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,EV,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,B6,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,UA,2022-05-30T11:01:00Z,2022-05-30T11:00:00Z,1
2013,UA,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,DL,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,EV,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,FL,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,AA,2022-05-30T11:05:00Z,2022-05-30T11:00:00Z,5
2013,AA,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,WN,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,DL,2022-05-30T11:05:00Z,2022-05-30T11:00:00Z,5
2013,WN,2022-05-30T11:05:00Z,2022-05-30T11:00:00Z,5
2013,MQ,2022-05-30T11:10:00Z,2022-05-30T11:00:00Z,10
2013,B6,2022-05-30T11:11:00Z,2022-05-30T11:00:00Z,11
2013,EV,2022-05-30T11:09:00Z,2022-05-30T11:00:00Z,9
2013,DL,2022-05-30T11:10:00Z,2022-05-30T11:00:00Z,10
2013,US,2022-05-30T11:15:00Z,2022-05-30T11:00:00Z,15
2013,US,2022-05-30T11:15:00Z,2022-05-30T11:00:00Z,15
2013,UA,2022-05-30T11:04:00Z,2022-05-30T11:00:00Z,4
2013,UA,2022-05-30T11:02:00Z,2022-05-30T11:00:00Z,2
2013,DL,2022-05-30T11:00:00Z,2022-05-30T11:00:00Z,0
2013,AA,2022-05-30T11:15:00Z,2022-05-30T11:00:00Z,15
2013,UA,2022-05-30T11:11:00Z,2022-05-30T11:00:00Z,11
2013,EV,2022-05-30T11:20:00Z,2022-05-30T11:00:00Z,20
2013,WN,2022-05-30T11:10:00Z,2022-05-30T11:00:00Z,10
2013,EV,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,B6,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,EV,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,EV,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,EV,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,B6,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,US,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,WN,2022-05-30T11:25:00Z,2022-05-30T11:00:00Z,25
2013,UA,2022-05-30T11:22:00Z,2022-05-30T11:00:00Z,22
2013,EV,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,AA,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,B6,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,B6,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,UA,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,EV,2022-05-30T11:32:00Z,2022-05-30T11:00:00Z,32
2013,UA,2022-05-30T11:33:00Z,2022-05-30T11:00:00Z,33
2013,UA,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,US,2022-05-30T11:35:00Z,2022-05-30T11:00:00Z,35
2013,UA,2022-05-30T10:59:00Z,2022-05-30T10:00:00Z,59
2013,DL,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,EV,2022-05-30T11:43:00Z,2022-05-30T11:00:00Z,43
2013,MQ,2022-05-30T11:45:00Z,2022-05-30T11:00:00Z,45
2013,UA,2022-05-30T11:38:00Z,2022-05-30T11:00:00Z,38
2013,UA,2022-05-30T11:46:00Z,2022-05-30T11:00:00Z,46
2013,US,2022-05-30T11:45:00Z,2022-05-30T11:00:00Z,45
2013,B6,2022-05-30T11:45:00Z,2022-05-30T11:00:00Z,45
2013,DL,2022-05-30T11:20:00Z,2022-05-30T11:00:00Z,20
2013,B6,2022-05-30T11:45:00Z,2022-05-30T11:00:00Z,45
2013,B6,2022-05-30T11:47:00Z,2022-05-30T11:00:00Z,47
2013,EV,2022-05-30T11:50:00Z,2022-05-30T11:00:00Z,50
2013,AA,2022-05-30T11:40:00Z,2022-05-30T11:00:00Z,40
2013,B6,2022-05-30T11:50:00Z,2022-05-30T11:00:00Z,50
2013,B6,2022-05-30T11:05:00Z,2022-05-30T11:00:00Z,5
2013,UA,2022-05-30T11:45:00Z,2022-05-30T11:00:00Z,45
2013,B6,2022-05-30T11:55:00Z,2022-05-30T11:00:00Z,55
2013,UA,2022-05-30T11:51:00Z,2022-05-30T11:00:00Z,51
2013,UA,2022-05-30T11:45:00Z,2022-05-30T11:00:00Z,45
2013,9E,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,US,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,US,2022-05-30T11:55:00Z,2022-05-30T11:00:00Z,55
2013,UA,2022-05-30T11:59:00Z,2022-05-30T11:00:00Z,59
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T11:55:00Z,2022-05-30T11:00:00Z,55
2013,AA,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,US,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,AA,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,B6,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,UA,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,EV,2022-05-30T12:05:00Z,2022-05-30T12:00:00Z,5
2013,WN,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,MQ,2022-05-30T12:10:00Z,2022-05-30T12:00:00Z,10
2013,B6,2022-05-30T12:05:00Z,2022-05-30T12:00:00Z,5
2013,MQ,2022-05-30T11:30:00Z,2022-05-30T11:00:00Z,30
2013,UA,2022-05-30T12:04:00Z,2022-05-30T12:00:00Z,4
2013,DL,2022-05-30T12:00:00Z,2022-05-30T12:00:00Z,0
2013,WN,2022-05-30T11:55:00Z,2022-05-30T11:00:00Z,55
2013,AA,2022-05-30T12:05:00Z,2022-05-30T12:00:00Z,5
2013,UA,2022-05-30T12:09:00Z,2022-05-30T12:00:00Z,9
2013,VX,2022-05-30T12:15:00Z,2022-05-30T12:00:00Z,15
2013,UA,2022-05-30T11:19:00Z,2022-05-30T11:00:00Z,19
2013,DL,2022-05-30T12:15:00Z,2022-05-30T12:00:00Z,15
2013,AA,2022-05-30T12:15:00Z,2022-05-30T12:00:00Z,15
2013,UA,2022-05-30T12:15:00Z,2022-05-30T12:00:00Z,15
2013,AS,2022-05-30T12:20:00Z,2022-05-30T12:00:00Z,20
2013,UA,2022-05-30T12:15:00Z,2022-05-30T12:00:00Z,15
2013,UA,2022-05-30T12:20:00Z,2022-05-30T12:00:00Z,20
2013,EV,2022-05-30T12:20:00Z,2022-05-30T12:00:00Z,20
2013,UA,2022-05-30T12:20:00Z,2022-05-30T12:00:00Z,20
2013,AA,2022-05-30T12:25:00Z,2022-05-30T12:00:00Z,25
2013,UA,2022-05-30T12:24:00Z,2022-05-30T12:00:00Z,24
2013,EV,2022-05-30T12:14:00Z,2022-05-30T12:00:00Z,14
2013,EV,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,B6,2022-05-30T12:29:00Z,2022-05-30T12:00:00Z,29
2013,AA,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,VX,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,EV,2022-05-30T12:31:00Z,2022-05-30T12:00:00Z,31
2013,WN,2022-05-30T12:25:00Z,2022-05-30T12:00:00Z,25
2013,DL,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,EV,2022-05-30T12:20:00Z,2022-05-30T12:00:00Z,20
2013,B6,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,B6,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,AA,2022-05-30T12:30:00Z,2022-05-30T12:00:00Z,30
2013,AA,2022-05-30T12:35:00Z,2022-05-30T12:00:00Z,35
2013,WN,2022-05-30T12:35:00Z,2022-05-30T12:00:00Z,35
2013,VX,2022-05-30T12:40:00Z,2022-05-30T12:00:00Z,40
2013,9E,2022-05-30T12:45:00Z,2022-05-30T12:00:00Z,45
2013,B6,2022-05-30T12:47:00Z,2022-05-30T12:00:00Z,47
2013,UA,2022-05-30T12:45:00Z,2022-05-30T12:00:00Z,45
2013,UA,2022-05-30T12:43:00Z,2022-05-30T12:00:00Z,43
2013,DL,2022-05-30T12:45:00Z,2022-05-30T12:00:00Z,45
2013,WN,2022-05-30T12:45:00Z,2022-05-30T12:00:00Z,45
2013,EV,2022-05-30T13:02:00Z,2022-05-30T13:00:00Z,2
2013,B6,2022-05-30T12:50:00Z,2022-05-30T12:00:00Z,50
2013,EV,2022-05-30T12:52:00Z,2022-05-30T12:00:00Z,52
2013,AA,2022-05-30T12:50:00Z,2022-05-30T12:00:00Z,50
2013,DL,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,AA,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,US,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,B6,2022-05-30T12:52:00Z,2022-05-30T12:00:00Z,52
2013,B6,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,UA,2022-05-30T12:59:00Z,2022-05-30T12:00:00Z,59
2013,AA,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,B6,2022-05-30T12:52:00Z,2022-05-30T12:00:00Z,52
2013,US,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,MQ,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,MQ,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,DL,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,B6,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,EV,2022-05-30T13:01:00Z,2022-05-30T13:00:00Z,1
2013,EV,2022-05-30T13:04:00Z,2022-05-30T13:00:00Z,4
2013,AA,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,B6,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,UA,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,DL,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,9E,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,B6,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,UA,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,DL,2022-05-30T12:59:00Z,2022-05-30T12:00:00Z,59
2013,DL,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,EV,2022-05-30T12:56:00Z,2022-05-30T12:00:00Z,56
2013,B6,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,DL,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,EV,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,9E,2022-05-30T13:05:00Z,2022-05-30T13:00:00Z,5
2013,UA,2022-05-30T13:07:00Z,2022-05-30T13:00:00Z,7
2013,DL,2022-05-30T13:05:00Z,2022-05-30T13:00:00Z,5
2013,US,2022-05-30T12:55:00Z,2022-05-30T12:00:00Z,55
2013,MQ,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,MQ,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,FL,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,DL,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,EV,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,B6,2022-05-30T13:00:00Z,2022-05-30T13:00:00Z,0
2013,MQ,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,9E,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,AA,2022-05-30T13:20:00Z,2022-05-30T13:00:00Z,20
2013,B6,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,US,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,DL,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,DL,2022-05-30T13:15:00Z,2022-05-30T13:00:00Z,15
2013,DL,2022-05-30T13:10:00Z,2022-05-30T13:00:00Z,10
2013,EV,2022-05-30T13:20:00Z,2022-05-30T13:00:00Z,20
2013,9E,2022-05-30T13:20:00Z,2022-05-30T13:00:00Z,20
2013,EV,2022-05-30T13:08:00Z,2022-05-30T13:00:00Z,8
2013,EV,2022-05-30T13:25:00Z,2022-05-30T13:00:00Z,25
2013,MQ,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,9E,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,MQ,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,US,2022-05-30T13:25:00Z,2022-05-30T13:00:00Z,25
2013,DL,2022-05-30T13:25:00Z,2022-05-30T13:00:00Z,25
2013,EV,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,DL,2022-05-30T13:29:00Z,2022-05-30T13:00:00Z,29
2013,9E,2022-05-30T13:29:00Z,2022-05-30T13:00:00Z,29
2013,AA,2022-05-30T13:25:00Z,2022-05-30T13:00:00Z,25
2013,UA,2022-05-30T13:27:00Z,2022-05-30T13:00:00Z,27
2013,EV,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,UA,2022-05-30T13:29:00Z,2022-05-30T13:00:00Z,29
2013,UA,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,EV,2022-05-30T13:20:00Z,2022-05-30T13:00:00Z,20
2013,UA,2022-05-30T13:40:00Z,2022-05-30T13:00:00Z,40
2013,AA,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,MQ,2022-05-30T13:40:00Z,2022-05-30T13:00:00Z,40
2013,EV,2022-05-30T13:35:00Z,2022-05-30T13:00:00Z,35
2013,B6,2022-05-30T13:36:00Z,2022-05-30T13:00:00Z,36
2013,B6,2022-05-30T13:35:00Z,2022-05-30T13:00:00Z,35
2013,B6,2022-05-30T13:34:00Z,2022-05-30T13:00:00Z,34
2013,UA,2022-05-30T13:40:00Z,2022-05-30T13:00:00Z,40
2013,EV,2022-05-30T13:30:00Z,2022-05-30T13:00:00Z,30
2013,EV,2022-05-30T13:41:00Z,2022-05-30T13:00:00Z,41
2013,US,2022-05-30T13:45:00Z,2022-05-30T13:00:00Z,45
2013,UA,2022-05-30T13:42:00Z,2022-05-30T13:00:00Z,42
2013,EV,2022-05-30T13:44:00Z,2022-05-30T13:00:00Z,44
2013,EV,2022-05-30T13:49:00Z,2022-05-30T13:00:00Z,49
2013,AA,2022-05-30T13:50:00Z,2022-05-30T13:00:00Z,50
2013,DL,2022-05-30T13:50:00Z,2022-05-30T13:00:00Z,50
2013,9E,2022-05-30T13:50:00Z,2022-05-30T13:00:00Z,50
2013,B6,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,UA,2022-05-30T13:53:00Z,2022-05-30T13:00:00Z,53
2013,UA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,B6,2022-05-30T13:53:00Z,2022-05-30T13:00:00Z,53
2013,B6,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,US,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,UA,2022-05-30T13:55:00Z,2022-05-30T13:00:00Z,55
2013,UA,2022-05-30T13:53:00Z,2022-05-30T13:00:00Z,53
2013,DL,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,B6,2022-05-30T14:01:00Z,2022-05-30T14:00:00Z,1
2013,UA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,DL,2022-05-30T14:05:00Z,2022-05-30T14:00:00Z,5
2013,AA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,US,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,EV,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,AA,2022-05-30T13:55:00Z,2022-05-30T13:00:00Z,55
2013,DL,2022-05-30T13:59:00Z,2022-05-30T13:00:00Z,59
2013,DL,2022-05-30T14:05:00Z,2022-05-30T14:00:00Z,5
2013,DL,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,B6,2022-05-30T14:05:00Z,2022-05-30T14:00:00Z,5
2013,UA,2022-05-30T14:01:00Z,2022-05-30T14:00:00Z,1
2013,EV,2022-05-30T14:10:00Z,2022-05-30T14:00:00Z,10
2013,UA,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,EV,2022-05-30T14:01:00Z,2022-05-30T14:00:00Z,1
2013,VX,2022-05-30T14:15:00Z,2022-05-30T14:00:00Z,15
2013,MQ,2022-05-30T14:15:00Z,2022-05-30T14:00:00Z,15
2013,AA,2022-05-30T14:15:00Z,2022-05-30T14:00:00Z,15
2013,DL,2022-05-30T14:15:00Z,2022-05-30T14:00:00Z,15
2013,EV,2022-05-30T14:20:00Z,2022-05-30T14:00:00Z,20
2013,AA,2022-05-30T14:20:00Z,2022-05-30T14:00:00Z,20
2013,UA,2022-05-30T14:10:00Z,2022-05-30T14:00:00Z,10
2013,DL,2022-05-30T14:15:00Z,2022-05-30T14:00:00Z,15
2013,B6,2022-05-30T14:30:00Z,2022-05-30T14:00:00Z,30
2013,EV,2022-05-30T14:29:00Z,2022-05-30T14:00:00Z,29
2013,B6,2022-05-30T14:29:00Z,2022-05-30T14:00:00Z,29
2013,UA,2022-05-30T14:15:00Z,2022-05-30T14:00:00Z,15
2013,B6,2022-05-30T11:08:00Z,2022-05-30T11:00:00Z,8
2013,B6,2022-05-30T14:30:00Z,2022-05-30T14:00:00Z,30
2013,VX,2022-05-30T14:25:00Z,2022-05-30T14:00:00Z,25
2013,WN,2022-05-30T14:30:00Z,2022-05-30T14:00:00Z,30
2013,DL,2022-05-30T13:25:00Z,2022-05-30T13:00:00Z,25
2013,B6,2022-05-30T14:30:00Z,2022-05-30T14:00:00Z,30
2013,B6,2022-05-30T14:35:00Z,2022-05-30T14:00:00Z,35
2013,B6,2022-05-30T14:33:00Z,2022-05-30T14:00:00Z,33
2013,DL,2022-05-30T14:30:00Z,2022-05-30T14:00:00Z,30
2013,9E,2022-05-30T14:40:00Z,2022-05-30T14:00:00Z,40
2013,9E,2022-05-30T14:40:00Z,2022-05-30T14:00:00Z,40
2013,WN,2022-05-30T14:40:00Z,2022-05-30T14:00:00Z,40
2013,AA,2022-05-30T14:45:00Z,2022-05-30T14:00:00Z,45
2013,WN,2022-05-30T14:45:00Z,2022-05-30T14:00:00Z,45
2013,MQ,2022-05-30T14:50:00Z,2022-05-30T14:00:00Z,50
2013,VX,2022-05-30T14:50:00Z,2022-05-30T14:00:00Z,50
2013,MQ,2022-05-30T14:55:00Z,2022-05-30T14:00:00Z,55
2013,EV,2022-05-30T14:44:00Z,2022-05-30T14:00:00Z,44
2013,UA,2022-05-30T14:34:00Z,2022-05-30T14:00:00Z,34
2013,AA,2022-05-30T14:45:00Z,2022-05-30T14:00:00Z,45
2013,9E,2022-05-30T14:55:00Z,2022-05-30T14:00:00Z,55
2013,EV,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,AA,2022-05-30T14:55:00Z,2022-05-30T14:00:00Z,55
2013,B6,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,US,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,UA,2022-05-30T14:50:00Z,2022-05-30T14:00:00Z,50
2013,US,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,UA,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,US,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,DL,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,HA,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,UA,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
2013,DL,2022-05-30T14:00:00Z,2022-05-30T14:00:00Z,0
2013,DL,2022-05-30T15:08:00Z,2022-05-30T15:00:00Z,8
2013,FL,2022-05-30T15:03:00Z,2022-05-30T15:00:00Z,3
2013,B6,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,MQ,2022-05-30T15:05:00Z,2022-05-30T15:00:00Z,5
2013,EV,2022-05-30T15:15:00Z,2022-05-30T15:00:00Z,15
2013,US,2022-05-30T15:15:00Z,2022-05-30T15:00:00Z,15
2013,UA,2022-05-30T15:15:00Z,2022-05-30T15:00:00Z,15
2013,UA,2022-05-30T15:13:00Z,2022-05-30T15:00:00Z,13
2013,B6,2022-05-30T15:17:00Z,2022-05-30T15:00:00Z,17
2013,EV,2022-05-30T14:59:00Z,2022-05-30T14:00:00Z,59
2013,AA,2022-05-30T15:25:00Z,2022-05-30T15:00:00Z,25
2013,US,2022-05-30T15:20:00Z,2022-05-30T15:00:00Z,20
2013,DL,2022-05-30T15:00:00Z,2022-05-30T15:00:00Z,0
